epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,51.4255,2.18917,7.30084,0.01234,0.00373,0.54829,0.05929,0.0182,1.89439,9.02533,0.01574,0.000409946,0.000409946,0.000409946
2,76.9486,1.93049,5.7866,0.01007,0.71318,0.16074,0.16067,0.06379,1.70543,7.16665,0.01374,0.000812974,0.000812974,0.000812974
3,100.923,1.95587,4.72685,0.01057,0.63936,0.21151,0.16708,0.06538,1.90401,5.76715,0.01605,0.00120225,0.00120225,0.00120225
4,125.096,1.97769,3.89853,0.0106,0.69287,0.23566,0.22633,0.09534,1.80781,4.40387,0.01466,0.00118812,0.00118812,0.00118812
5,149.203,1.98711,3.38315,0.01071,0.51266,0.29794,0.28059,0.09533,2.01802,3.48665,0.01735,0.0011675,0.0011675,0.0011675
6,173.249,1.94921,2.97727,0.01046,0.7567,0.21211,0.24071,0.09655,1.96277,3.3355,0.01697,0.00114688,0.00114688,0.00114688
7,197.345,1.96083,2.7513,0.01076,0.74727,0.2243,0.26262,0.09845,2.017,2.93108,0.01751,0.00112625,0.00112625,0.00112625
8,221.503,1.96008,2.57839,0.0108,0.71319,0.29179,0.26648,0.09638,1.9888,2.70897,0.01678,0.00110563,0.00110563,0.00110563
9,245.798,1.92724,2.38848,0.01038,0.5509,0.28525,0.29929,0.11804,2.01096,2.43226,0.01729,0.001085,0.001085,0.001085
10,270.324,1.94262,2.3657,0.01049,0.80116,0.24747,0.30065,0.11839,1.8379,2.4633,0.0158,0.00106437,0.00106437,0.00106437
11,294.834,1.92681,2.29885,0.0104,0.5037,0.35055,0.33897,0.12522,2.03201,2.53459,0.0174,0.00104375,0.00104375,0.00104375
12,318.904,1.91505,2.22121,0.0103,0.5391,0.31216,0.30829,0.12812,1.9571,2.27341,0.01674,0.00102312,0.00102312,0.00102312
13,342.951,1.93737,2.07655,0.01057,0.51592,0.31462,0.29469,0.12036,2.05132,2.19399,0.01767,0.0010025,0.0010025,0.0010025
14,367.141,1.91582,2.07777,0.01029,0.55628,0.36124,0.30431,0.12426,1.87268,2.27633,0.01581,0.000981875,0.000981875,0.000981875
15,391.009,1.93025,1.99729,0.0106,0.53115,0.32805,0.31698,0.11452,2.19752,2.30265,0.01826,0.00096125,0.00096125,0.00096125
16,414.95,1.90909,2.01434,0.01026,0.71312,0.2949,0.33367,0.12016,2.10658,2.16072,0.01837,0.000940625,0.000940625,0.000940625
17,439.638,1.91315,1.97445,0.01056,0.28802,0.32231,0.2959,0.10949,2.13194,2.29144,0.01809,0.00092,0.00092,0.00092
18,463.846,1.87787,1.92046,0.01006,0.65414,0.33082,0.30202,0.11184,2.20778,2.1535,0.01946,0.000899375,0.000899375,0.000899375
