epoch,step,test/AP/B1,test/AP/B2,test/AP/B3,test/AP/B4,test/F1,test/loss,test/mAP_50,test/mAP_50_95,test/mAP_75,test/mAR,test/precision,test/recall,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/B1,val/AP/B2,val/AP/B3,val/AP/B4,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
12,2443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3846803903579712,0.20480960607528687,0.25424036383628845,0.15394574403762817,0.564997136592865,287.2203063964844,290.82177734375,282.8415832519531,289.91583251953125,295.3291931152344,31.098304748535156,0.5653002858161926,0.2551303803920746,0.5399800539016724,8.638284683227539,0.041648782789707184,0.04246070235967636,0.041965872049331665,0.0415041483938694,0.04392196983098984,0.887263298034668,0.9002354741096497,0.8853609561920166,0.888073205947876,0.8817244172096252,0.3112049400806427,0.31335392594337463,0.3111545443534851,0.31021544337272644,0.3231316804885864,0.5579038262367249,0.24941903352737427,0.17652276158332825,0.5323438048362732,0.543186366558075,0.6051442623138428
12,2443,,,,,,,,,,,,,3818.48095703125,3883.226806640625,3822.158203125,3842.66943359375,3895.37890625,23.65693473815918,7.94385290145874,0.0398712195456028,0.041053496301174164,0.04038148373365402,0.03997907042503357,0.043529655784368515,0.8274207711219788,0.8342999219894409,0.8270965814590454,0.8277270793914795,0.8338526487350464,0.27229779958724976,0.2767157554626465,0.2742809057235718,0.27264609932899475,0.2887499928474426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37826359272003174,0.20899011194705963,0.2468908131122589,0.1628381311893463,0.5757063627243042,284.0272216796875,287.27227783203125,273.1311950683594,283.5148620605469,295.3291931152344,31.48401641845703,0.5613879561424255,0.25556620955467224,0.5406008362770081,8.54955005645752,0.04088938981294632,0.04202664643526077,0.041727930307388306,0.041771408170461655,0.044424962252378464,0.8755520582199097,0.8742437362670898,0.8717439770698547,0.8716470003128052,0.8710405826568604,0.30737683176994324,0.3123469352722168,0.3114982545375824,0.31108012795448303,0.3232589662075043,0.5563159584999084,0.24924565851688385,0.17987054586410522,0.5315167307853699,0.53084397315979,0.6341240406036377
13,2631,,,,,,,,,,,,,3861.21044921875,3883.54296875,3847.43212890625,3865.256591796875,3895.375732421875,23.443471908569336,7.897568225860596,0.04003182426095009,0.040928129106760025,0.04031823202967644,0.039989762008190155,0.04332244023680687,0.818314790725708,0.8285152316093445,0.8205724954605103,0.8195717334747314,0.8279206156730652,0.271911084651947,0.27567917108535767,0.27323728799819946,0.27189862728118896,0.2871350049972534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3536127507686615,0.205482617020607,0.23677276074886322,0.14568905532360077,0.5635191202163696,264.46533203125,281.77227783203125,249.78465270996094,266.8688049316406,295.3291931152344,30.765644073486328,0.5584505796432495,0.25202852487564087,0.538133442401886,8.691826820373535,0.04383128881454468,0.045172687619924545,0.04443877935409546,0.04418792203068733,0.046889130026102066,0.8732556104660034,0.8695977330207825,0.8681586980819702,0.8701812624931335,0.8732658624649048,0.3168533146381378,0.3222440481185913,0.3193233609199524,0.3182936906814575,0.3306693136692047,0.5438696146011353,0.23538929224014282,0.16006919741630554,0.5351910591125488,0.5347426533699036,0.5985009670257568
14,2819,,,,,,,,,,,,,3827.930908203125,3877.55322265625,3813.03662109375,3834.75341796875,3895.390625,22.130643844604492,7.839926242828369,0.03964952379465103,0.04085613414645195,0.040175728499889374,0.03986662998795509,0.04355752840638161,0.8080548048019409,0.8186275959014893,0.809385359287262,0.8077399730682373,0.8214821219444275,0.27038341760635376,0.2749267816543579,0.2724231779575348,0.27131766080856323,0.2880030870437622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37320512533187866,0.20550885796546936,0.2456546574831009,0.1532880812883377,0.5750249624252319,258.2252502441406,261.5247497558594,251.8712921142578,256.04949951171875,295.3291931152344,31.364952087402344,0.5525663495063782,0.25068461894989014,0.5294532775878906,8.567916870117188,0.04165671765804291,0.04223281517624855,0.042616479098796844,0.04234187304973602,0.04398205876350403,0.8713825941085815,0.8806476593017578,0.8669974207878113,0.8705031275749207,0.8717954754829407,0.310905784368515,0.3120573163032532,0.31374743580818176,0.31301504373550415,0.32149451971054077,0.5533525943756104,0.24441418051719666,0.18072599172592163,0.522344708442688,0.5340954065322876,0.627679169178009
15,3007,,,,,,,,,,,,,3729.90966796875,3868.42626953125,3797.604736328125,3782.01171875,3895.384033203125,20.980121612548828,7.7513747215271,0.03933756798505783,0.040214795619249344,0.03968680649995804,0.039493128657341,0.04281636327505112,0.7967413067817688,0.8103055953979492,0.7990174889564514,0.7977441549301147,0.8138553500175476,0.2686987519264221,0.27151650190353394,0.27005642652511597,0.2693724036216736,0.2833392322063446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3008,0.43237122893333435,0.22868971526622772,0.2759232521057129,0.1431027203798294,0.5889384746551514,8.490158081054688,0.5900276899337769,0.2700217366218567,0.21680782735347748,0.5244676470756531,0.5635673999786377,0.6193284392356873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
