epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
20,1420.92,0.66134,0.6349,0.25379,0.38304,0.51642,0.4183,0.14678,0.76113,0.57595,0.35255,0.000858125,0.000858125,0.000858125
21,1490.93,0.65762,0.62249,0.24422,0.38655,0.44736,0.42248,0.15036,0.71495,0.62672,0.33699,0.0008375,0.0008375,0.0008375
22,1560.77,0.65635,0.62334,0.24556,0.4108,0.53464,0.44427,0.16895,0.71271,0.6158,0.33923,0.000816875,0.000816875,0.000816875
23,1630.65,0.64706,0.62471,0.23562,0.32596,0.50158,0.37412,0.13016,0.74635,0.62494,0.36075,0.00079625,0.00079625,0.00079625
24,1700.19,0.63443,0.61823,0.24248,0.38745,0.37551,0.37882,0.13483,0.75685,0.63332,0.36182,0.000775625,0.000775625,0.000775625
25,1769.8,0.63232,0.6319,0.2379,0.39302,0.59348,0.44656,0.17695,0.72046,0.62182,0.34232,0.000755,0.000755,0.000755
26,1839.81,0.63041,0.62801,0.23272,0.37818,0.42319,0.41882,0.14835,0.73765,0.63402,0.35786,0.000734375,0.000734375,0.000734375
27,1909.92,0.61461,0.61829,0.22218,0.43061,0.4902,0.42851,0.1647,0.74506,0.60071,0.36649,0.00071375,0.00071375,0.00071375
28,1979.83,0.60616,0.62335,0.21956,0.57365,0.40039,0.40924,0.15177,0.72464,0.63508,0.34545,0.000693125,0.000693125,0.000693125
29,2049.74,0.60797,0.62453,0.22243,0.48424,0.44311,0.44026,0.15841,0.75474,0.60243,0.35262,0.0006725,0.0006725,0.0006725
30,2119.63,0.60766,0.60856,0.21724,0.35191,0.49179,0.41346,0.14727,0.74764,0.5995,0.35811,0.000651875,0.000651875,0.000651875
31,2189.56,0.59965,0.59229,0.21529,0.4315,0.49309,0.41892,0.1489,0.72799,0.62399,0.35637,0.00063125,0.00063125,0.00063125
32,2259.68,0.59811,0.58263,0.21424,0.40203,0.50897,0.43376,0.1739,0.72007,0.60815,0.34556,0.000610625,0.000610625,0.000610625
33,2329.89,0.57063,0.58954,0.2067,0.43433,0.44586,0.40684,0.15546,0.74323,0.63393,0.35561,0.00059,0.00059,0.00059
34,2400.06,0.58407,0.58857,0.21045,0.51173,0.42727,0.42953,0.16168,0.73515,0.58022,0.35738,0.000569375,0.000569375,0.000569375
35,2470.21,0.57412,0.59168,0.21121,0.35032,0.45941,0.38742,0.14835,0.76423,0.65931,0.36394,0.00054875,0.00054875,0.00054875
36,2540.3,0.57305,0.5961,0.20819,0.46115,0.45165,0.44485,0.16803,0.73195,0.61268,0.35194,0.000528125,0.000528125,0.000528125
37,2610.33,0.56348,0.57956,0.2037,0.4271,0.57034,0.44988,0.15723,0.72929,0.63912,0.35174,0.0005075,0.0005075,0.0005075
38,2680.04,0.53754,0.57013,0.19632,0.43364,0.5247,0.41631,0.14489,0.75127,0.65771,0.36231,0.000486875,0.000486875,0.000486875
39,2750.37,0.54075,0.57348,0.1958,0.37167,0.49079,0.38728,0.13672,0.7602,0.63412,0.35955,0.00046625,0.00046625,0.00046625
40,2820.15,0.53212,0.56467,0.18748,0.53315,0.45999,0.42228,0.16578,0.73646,0.64692,0.34665,0.000445625,0.000445625,0.000445625
41,2890.3,0.51308,0.56411,0.17754,0.50471,0.491,0.43784,0.14957,0.75408,0.64385,0.3627,0.000425,0.000425,0.000425
42,2960.51,0.51386,0.53883,0.17746,0.47041,0.44285,0.42353,0.15227,0.74985,0.64857,0.3665,0.000404375,0.000404375,0.000404375
43,3030.65,0.53761,0.54929,0.19297,0.43611,0.47462,0.39681,0.13983,0.74131,0.65755,0.35552,0.00038375,0.00038375,0.00038375
44,3100.83,0.50461,0.54372,0.17395,0.52038,0.39341,0.42728,0.1558,0.77519,0.62554,0.3711,0.000363125,0.000363125,0.000363125
45,3170.9,0.49827,0.52624,0.17198,0.54363,0.44076,0.42735,0.15426,0.7388,0.65294,0.34982,0.0003425,0.0003425,0.0003425
46,3241.08,0.49579,0.54465,0.17165,0.42728,0.50531,0.42153,0.14478,0.76258,0.66944,0.36278,0.000321875,0.000321875,0.000321875
47,3311.04,0.47773,0.54497,0.16467,0.47453,0.48781,0.43302,0.1648,0.74425,0.69571,0.35899,0.00030125,0.00030125,0.00030125
48,3381,0.46961,0.52889,0.15765,0.50318,0.48876,0.43383,0.15358,0.75768,0.68705,0.36447,0.000280625,0.000280625,0.000280625
49,3450.85,0.45612,0.50929,0.1519,0.54749,0.41657,0.42321,0.14998,0.76628,0.72531,0.36674,0.00026,0.00026,0.00026
50,3521,0.45875,0.53448,0.15928,0.46368,0.41121,0.38057,0.13647,0.75855,0.69503,0.36095,0.000239375,0.000239375,0.000239375
51,3593.29,0.42785,0.48384,0.18277,0.51312,0.43587,0.38653,0.14452,0.75307,0.69687,0.35546,0.00021875,0.00021875,0.00021875
52,3663.36,0.39783,0.46113,0.16947,0.37794,0.48297,0.35939,0.13113,0.76709,0.70495,0.36393,0.000198125,0.000198125,0.000198125
53,3733.63,0.39121,0.43961,0.16035,0.40102,0.47729,0.39329,0.13579,0.76988,0.72536,0.36441,0.0001775,0.0001775,0.0001775
54,3803.65,0.38385,0.44335,0.15813,0.45509,0.44605,0.36662,0.13118,0.76908,0.73534,0.36877,0.000156875,0.000156875,0.000156875
55,3873.9,0.37312,0.42721,0.15474,0.48672,0.49882,0.40064,0.13929,0.76688,0.70593,0.37058,0.00013625,0.00013625,0.00013625
56,3944.19,0.36213,0.41867,0.15175,0.49474,0.43688,0.38715,0.13918,0.78059,0.74839,0.37296,0.000115625,0.000115625,0.000115625
57,4014.42,0.3513,0.41184,0.14316,0.45527,0.50241,0.39591,0.13965,0.7669,0.72568,0.36682,9.5e-05,9.5e-05,9.5e-05
58,4084.47,0.35222,0.40626,0.14197,0.39425,0.44987,0.35733,0.12486,0.76593,0.76944,0.36586,7.4375e-05,7.4375e-05,7.4375e-05
59,4154.59,0.32944,0.39755,0.13407,0.43447,0.45835,0.36559,0.13227,0.7705,0.77009,0.36746,5.375e-05,5.375e-05,5.375e-05
60,4224.73,0.34066,0.39806,0.13333,0.40588,0.49554,0.37466,0.12999,0.76128,0.76695,0.36378,3.3125e-05,3.3125e-05,3.3125e-05
